model: model_weights_4799.pth, episode: 6, episode_steps: 118
model: model_weights_4799.pth, episode: 7, episode_steps: 137
model: model_weights_4799.pth, episode: 8, episode_steps: 124
model: model_weights_4799.pth, episode: 9, episode_steps: 78
model: model_weights_4799.pth, episode: 10, episode_steps: 95
model: model_weights_4799.pth, episode: 11, episode_steps: 126
model: model_weights_4799.pth, episode: 12, episode_steps: 115
model: model_weights_4799.pth, episode: 13, episode_steps: 116
model: model_weights_4799.pth, episode: 14, episode_steps: 124
model: model_weights_4799.pth, episode: 15, episode_steps: 113
model: model_weights_4799.pth, episode: 16, episode_steps: 116
model: model_weights_4799.pth, episode: 17, episode_steps: 85
model: model_weights_4799.pth, episode: 18, episode_steps: 91
model: model_weights_4799.pth, episode: 19, episode_steps: 114
model: model_weights_4799.pth, average_steps: 113.65, std: 19.58896372961061
model: model_weights_7989.pth, episode: 0, episode_steps: 119
model: model_weights_7989.pth, episode: 1, episode_steps: 125
model: model_weights_7989.pth, episode: 2, episode_steps: 125
model: model_weights_7989.pth, episode: 3, episode_steps: 119
model: model_weights_7989.pth, episode: 4, episode_steps: 162
model: model_weights_7989.pth, episode: 5, episode_steps: 123
model: model_weights_7989.pth, episode: 6, episode_steps: 122
model: model_weights_7989.pth, episode: 7, episode_steps: 120
model: model_weights_7989.pth, episode: 8, episode_steps: 125
model: model_weights_7989.pth, episode: 9, episode_steps: 125
model: model_weights_7989.pth, episode: 10, episode_steps: 127
model: model_weights_7989.pth, episode: 11, episode_steps: 119
model: model_weights_7989.pth, episode: 12, episode_steps: 124
model: model_weights_7989.pth, episode: 13, episode_steps: 119
model: model_weights_7989.pth, episode: 14, episode_steps: 115
model: model_weights_7989.pth, episode: 15, episode_steps: 122
model: model_weights_7989.pth, episode: 16, episode_steps: 139
model: model_weights_7989.pth, episode: 17, episode_steps: 136
model: model_weights_7989.pth, episode: 18, episode_steps: 117
model: model_weights_7989.pth, episode: 19, episode_steps: 126
model: model_weights_7989.pth, average_steps: 125.45, std: 10.106804638460169
model: model_weights_8499.pth, episode: 0, episode_steps: 119
model: model_weights_8499.pth, episode: 1, episode_steps: 116
model: model_weights_8499.pth, episode: 2, episode_steps: 115
model: model_weights_8499.pth, episode: 3, episode_steps: 117
model: model_weights_8499.pth, episode: 4, episode_steps: 114
model: model_weights_8499.pth, episode: 5, episode_steps: 116
model: model_weights_8499.pth, episode: 6, episode_steps: 118
model: model_weights_8499.pth, episode: 7, episode_steps: 116
model: model_weights_8499.pth, episode: 8, episode_steps: 117
model: model_weights_8499.pth, episode: 9, episode_steps: 116
model: model_weights_8499.pth, episode: 10, episode_steps: 113
model: model_weights_8499.pth, episode: 11, episode_steps: 112
model: model_weights_8499.pth, episode: 12, episode_steps: 116
model: model_weights_8499.pth, episode: 13, episode_steps: 117
model: model_weights_8499.pth, episode: 14, episode_steps: 117
model: model_weights_8499.pth, episode: 15, episode_steps: 117
model: model_weights_8499.pth, episode: 16, episode_steps: 91
model: model_weights_8499.pth, episode: 17, episode_steps: 116
model: model_weights_8499.pth, episode: 18, episode_steps: 116
model: model_weights_8499.pth, episode: 19, episode_steps: 118
model: model_weights_8499.pth, average_steps: 114.85, std: 5.703288525052892
model: model_weights_8009.pth, episode: 0, episode_steps: 121
model: model_weights_8009.pth, episode: 1, episode_steps: 143
model: model_weights_8009.pth, episode: 2, episode_steps: 124
model: model_weights_8009.pth, episode: 3, episode_steps: 123
model: model_weights_8009.pth, episode: 4, episode_steps: 126
model: model_weights_8009.pth, episode: 5, episode_steps: 121
model: model_weights_8009.pth, episode: 6, episode_steps: 120
model: model_weights_8009.pth, episode: 7, episode_steps: 119
model: model_weights_8009.pth, episode: 8, episode_steps: 120
